categorieenseigne;prixproduit;identifiantproduit;ean;disponible
Accueil|Epicerie sucrée|Chocolats et confiseries;1.68;26980;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.0;26978;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.71;26979;;
Accueil|Epicerie sucrée|Chocolats et confiseries;3.62;44362;;
Accueil|Epicerie sucrée|Chocolats et confiseries;3.46;30575;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.88;5256;;
Accueil|Epicerie sucrée|Chocolats et confiseries;4.15;49834;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.25;49828;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.95;524;;
Accueil|Epicerie sucrée|Chocolats et confiseries;8.91;49823;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.21;3355;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.47;67092;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.35;49825;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.4;59307;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.47;37278;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.26;521;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.97;520;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.64;86573;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.94;518;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.53;83303;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.0;35159;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.03;519;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.49;30577;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.48;76211;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.79;49827;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.05;19353;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.14;3356;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.89;12695;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.37;9056;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.15;30576;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.67;88340;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.84;526;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.94;15534;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.41;1931;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.78;34694;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.79;34693;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.15;11079;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;2.05;50494;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.45;77736;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.69;5618;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.8;1966;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.92;527;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.87;50492;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.38;37479;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.38;6497;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.38;16302;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.51;45229;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;2.06;45226;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.02;5626;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.02;528;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.99;26473;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.1;6515;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;2.97;19756;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.75;37998;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.01;37999;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;2.11;53167;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.72;47592;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.42;38001;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.02;32765;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.52;65343;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.21;37281;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.88;88341;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.15;65342;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.33;3525;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.49;39473;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.49;8908;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.44;18652;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.86;6366;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.45;60204;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.17;30578;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.9;92829;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.6;85278;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.28;88343;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.49;29764;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Briochettes Gaufres Crêpes;1.99;6365;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.05;84156;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.9;84158;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.65;84159;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.26;85075;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.54;84160;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.14;86470;;
Accueil|Epicerie sucrée|Chocolats et confiseries;3.12;88344;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.98;86482;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.15;86474;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.03;3357;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.83;76214;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.91;12506;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.09;65341;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.78;529;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.19;7420;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.61;41119;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.4;24410;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.32;24413;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.42;29354;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.99;29116;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.5;84161;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.81;86488;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.21;14234;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.99;40784;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.54;15656;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.48;13689;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.46;31171;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.64;14232;;
Accueil|Epicerie sucrée|Chocolats et confiseries;3.11;13639;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.99;8032;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.79;25670;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.79;25669;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.62;22087;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.83;5166;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.63;6447;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.97;81904;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.97;85226;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.07;5596;;
Accueil|Epicerie sucrée|Chocolats et confiseries;2.47;12331;;
Accueil|Epicerie sucrée|Chocolats et confiseries;0.89;36454;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.08;84154;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.49;3320;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.41;23497;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.99;32291;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.99;29117;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.08;29701;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.35;40321;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.34;25407;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.15;47542;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.68;21573;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.38;30348;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.89;29129;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.2;3954;;
Accueil|Epicerie sucrée|Chocolats et confiseries;1.67;27149;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.64;3098;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.58;62736;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.35;324;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.92;50716;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.57;64666;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.13;54386;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.6;17293;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.62;3103;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.11;282;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.02;19426;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.02;298;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.93;276;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.34;10994;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;0.87;6516;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;3.07;30898;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.75;20239;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.5;7450;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.5;15130;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.17;3101;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.83;35794;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.69;50225;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;3.01;62127;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.97;62734;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.49;35795;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.26;26661;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.35;60200;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.38;19601;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.19;18968;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.31;50218;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.16;323;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.15;19732;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.29;31149;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.12;49082;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;0.86;49080;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.56;19604;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.65;3743;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.59;26713;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.58;62123;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.7;36424;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.54;39482;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.6;8804;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.51;9709;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.02;62737;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.08;65047;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.19;62121;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.59;35285;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;2.68;50673;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.32;62159;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.61;319;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Goûters moelleux et marbrés;1.38;369;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.52;23226;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.57;19658;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.39;38724;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;3.23;60175;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;3.11;50676;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.89;42063;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.84;44578;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.58;40313;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.15;3148;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.85;31146;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.52;30905;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;3.03;368;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.64;3147;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.55;6346;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.0;26258;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.99;6837;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.68;60174;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.27;8397;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.15;58119;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.16;19364;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.94;50684;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.83;53820;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.75;50674;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;3.37;1930;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.15;7434;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;1.91;367;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses|Madeleines et quatre quart;2.43;50682;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;5.88;46042;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;5.87;46044;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;5.87;46043;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;9.6;2507;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.76;2951;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.23;2503;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.15;2950;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.32;2931;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.58;56444;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.15;2509;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.15;2511;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.45;2929;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.15;2930;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.49;2510;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.0;2938;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.15;31050;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.83;2932;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.91;56457;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.69;56456;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;2.22;56452;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;2.04;50364;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;0.85;33309;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;0.85;3617;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.29;42979;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;0.99;19202;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.25;42978;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;2.58;45225;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;2.15;45222;;
Accueil|Epicerie sucrée|Biscuits|Biscuits et Desserts allégés;1.67;6044;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.52;23226;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.57;19658;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.39;38724;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;3.23;60175;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;3.11;50676;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.89;42063;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.84;44578;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.58;40313;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.15;3148;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.85;31146;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.52;30905;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;3.03;368;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.64;3147;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.55;6346;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.0;26258;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.99;6837;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.68;60174;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.27;8397;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.15;58119;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.16;19364;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.94;50684;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.83;53820;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.75;50674;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;3.37;1930;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.15;7434;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.91;367;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.43;50682;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.64;3098;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.58;62736;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.35;324;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.92;50716;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.57;64666;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.13;54386;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.6;17293;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.62;3103;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.11;282;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.02;19426;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.02;298;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.93;276;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.34;10994;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;0.87;6516;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;3.07;30898;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.75;20239;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.5;7450;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.5;15130;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.17;3101;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.83;35794;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.69;50225;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;3.01;62127;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.97;62734;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.49;35795;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.26;26661;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.35;60200;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.38;19601;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.19;18968;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.31;50218;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.16;323;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.15;19732;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.29;31149;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.12;49082;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;0.86;49080;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.56;19604;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.65;3743;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.59;26713;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.58;62123;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.7;36424;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.54;39482;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.6;8804;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.51;9709;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.02;62737;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.08;65047;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.19;62121;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.59;35285;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.68;50673;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.32;62159;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.61;319;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.38;369;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.89;12695;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.37;9056;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.94;15534;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.41;1931;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.78;34694;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.79;34693;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.15;11079;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.05;50494;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.87;50492;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.38;37479;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.38;6497;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.38;16302;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.51;45229;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.06;45226;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.97;19756;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.75;37998;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.01;37999;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;2.11;53167;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.72;47592;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.42;38001;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.33;3525;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.49;39473;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.49;8908;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.44;18652;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.86;6366;;
Accueil|Epicerie sucrée|Pâtisseries moelleuses;1.45;60204;;
