categorieenseigne;prixproduit;identifiantproduit;ean;disponible
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.04;6070;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.0;33882;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.69;6068;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.79;6069;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.47;31116;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.86;6058;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.16;7646;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.93;12249;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.99;12674;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.0;5403;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.94;17901;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.93;12236;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.01;5404;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.01;5400;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.95;5407;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.99;9170;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.27;12611;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.16;12583;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.96;32286;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.16;31174;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.66;7343;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.22;16947;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.59;197;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.75;6155;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.79;3694;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.2;19302;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.69;196;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.17;6153;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.67;91221;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.21;44947;;0
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.22;44948;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.12;199;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.59;42624;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.17;25424;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.64;6154;;0
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.89;57764;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.8;3514;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.24;45453;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.48;58438;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.1;4101;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.89;8383;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.59;194;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.5;58440;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.72;47668;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.64;45452;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.11;4259;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.59;198;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.64;8382;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.76;19305;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.79;6152;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.8;7344;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.09;193;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.67;7345;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.19;31059;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.72;4458;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.34;3225;;0
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.05;3226;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.56;43403;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.49;43398;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.49;43396;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.45;43394;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.46;78137;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.99;78140;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.79;30906;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.01;211;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.91;19427;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.73;19303;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.59;8017;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.75;19424;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.17;33274;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.7;6511;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.59;12424;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.39;206;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.47;47257;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.66;9223;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.57;47255;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.81;33918;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.83;33287;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.42;6630;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.85;5509;;0
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.46;203;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.79;19420;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.99;32982;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.5;8415;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.39;204;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.77;5110;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.77;6467;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.39;205;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.99;47256;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.81;19304;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.63;19418;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.62;208;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.15;47254;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.75;46462;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.89;10211;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.47;202;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.9;12426;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.46;210;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.55;12376;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.09;200;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.85;33302;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.91;79554;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.22;25786;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.58;44954;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.58;44953;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.08;30947;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.34;62503;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.17;192;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.33;49957;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.82;6089;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.67;7459;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.17;3224;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.53;79552;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.67;3946;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.88;8564;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.34;58593;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.61;45068;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.26;62502;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.67;1913;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.71;185;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.0;79551;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.39;39937;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.87;58633;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.27;191;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.62;46470;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.05;46469;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.66;48123;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.63;46471;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.09;41418;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.02;17294;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.15;18066;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.15;12127;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.88;12122;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.03;6521;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.46;42431;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.84;68868;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.69;16438;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.65;11046;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.57;90657;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;4.26;26198;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.28;38526;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.22;38527;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.25;38528;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.24;38525;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.44;28936;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.38;5161;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.43;25770;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.3;5126;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.16;219;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.97;13694;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.86;6512;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.23;90647;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.22;3215;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.2;7783;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.56;71432;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.61;71435;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.1;71434;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.94;26196;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.88;58442;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.19;57829;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.13;41139;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.35;9920;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.29;8869;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.27;16439;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.26;56664;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.23;90557;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.77;28927;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.32;43676;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.34;80734;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.2;80733;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.99;80732;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.42;80731;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.82;47785;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.88;26077;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.57;7784;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.6;218;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.93;3217;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.83;22141;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;4.26;81894;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.99;16171;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.33;13701;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.82;40420;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.84;19441;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.59;24160;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.27;41138;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.32;23798;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.09;19103;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.34;23799;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.58;12017;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.81;89424;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.52;59293;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.45;59291;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.66;59296;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.1;6035;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.1;6048;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.08;52582;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.53;47670;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.85;55083;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.81;54408;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.56;26291;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.8;25772;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.95;59274;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.44;3769;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.46;30566;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.37;3980;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.88;175;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.6;21027;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.74;3305;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.47;20862;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.87;178;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.69;20986;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.99;23221;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.19;8855;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.07;23219;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.12;40904;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.59;12712;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.8;10217;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.42;16060;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.66;82695;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.01;16061;;0
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.51;82689;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.5;16062;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.33;16063;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.21;50810;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.48;26223;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.29;50102;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.98;41467;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.58;30570;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.46;7030;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.82;47789;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.47;223;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.12;25866;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.69;30941;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.58;31185;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.98;30942;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.82;41120;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.76;3221;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.94;224;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.43;47226;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.97;8837;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.38;19138;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.49;79556;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.49;25839;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.96;25841;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.59;11308;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.54;38524;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.67;39889;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.17;225;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.85;6345;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.0;12000;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.9;5111;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.79;56862;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.43;39914;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.89;220;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.84;26648;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.53;5952;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.07;30953;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.77;6291;;1
Accueil|Surgelés|Glaces et Desserts glacés|Fruits et Coulis;2.07;58703;;1
Accueil|Surgelés|Glaces et Desserts glacés|Fruits et Coulis;6.49;10223;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.7;33307;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.54;21588;;1
Accueil|Surgelés|Glaces et Desserts glacés|Fruits et Coulis;4.29;33264;;1
Accueil|Surgelés|Glaces et Desserts glacés|Fruits et Coulis;3.02;32478;;1
Accueil|Surgelés|Glaces et Desserts glacés|Fruits et Coulis;4.5;58682;;1
Accueil|Surgelés|Glaces et Desserts glacés|Fruits et Coulis;3.48;32560;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.15;228;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.1;227;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.36;9267;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.97;86817;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.02;86975;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.01;86976;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.09;229;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.29;27564;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.69;19301;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.13;46048;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.48;3220;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.58;19386;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.99;89422;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.99;89423;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.9;6075;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.69;62741;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.43;16170;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.16;45197;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.62;38027;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.69;44951;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.73;28023;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.33;47647;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.11;39912;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.24;45670;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.95;23797;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.6;8567;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.79;231;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.86;49977;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.47;12688;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.86;58141;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;3.17;6038;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.92;8845;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.33;3948;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;0.67;230;;1
Accueil|Surgelés|Glaces et Desserts glacés|Pâtisseries et Viennoiseries;2.14;10086;;1
Accueil|Surgelés|Glaces et Desserts glacés|Pâtisseries et Viennoiseries;3.97;4241;;1
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;2.77;72923;;0
Accueil|Epicerie salée|Pâtes, Riz, Féculents, Sauces;1.55;40335;;1
Accueil|Surgelés|Glaces et Desserts glacés|Pâtisseries et Viennoiseries;3.98;4243;;1
Accueil|Surgelés|Glaces et Desserts glacés|Pâtisseries et Viennoiseries;2.62;58742;;1
Accueil|Surgelés|Glaces et Desserts glacés|Pâtisseries et Viennoiseries;2.06;13770;;1
Accueil|Surgelés|Glaces et Desserts glacés|Pâtisseries et Viennoiseries;3.18;29851;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;1.58;4258;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;1.74;29518;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;2.49;7508;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;1.75;30529;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;2.59;30530;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;3.46;4246;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;3.99;8130;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;3.2;44747;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;4.11;82176;;1
Accueil|Surgelés|Glaces et Desserts glacés|Desserts glacés;3.29;4242;;1
Accueil|Surgelés|Glaces et Desserts glacés|Bacs, Crèmes glacées, Sorbets;2.13;46164;;1
Accueil|Surgelés|Glaces et Desserts glacés|Bacs, Crèmes glacées, Sorbets;2.26;46161;;1
Accueil|Surgelés|Glaces et Desserts glacés|Bacs, Crèmes glacées, Sorbets;3.04;46163;;1
Accueil|Surgelés|Glaces et Desserts glacés|Bacs, Crèmes glacées, Sorbets;2.46;46162;;1
Accueil|Surgelés|Glaces et Desserts glacés|Bacs, Crèmes glacées, Sorbets;3.5;58587;;1
